racerId,driverId,predicted_final_position
998,4,17.32
1032,847,22.28
1082,822,21.62
1075,807,16.24
1019,822,16.25
1104,807,17.26
1095,4,19.11
1012,817,4.51
1056,839,21.8
1096,20,5.66
1026,807,16.43
1022,830,15.92
1028,154,13.0
1078,4,16.32
1037,1,12.56
1027,1,14.81
1072,815,15.9
1108,4,16.88
1007,4,15.74
1089,825,16.32
1052,840,14.26
1058,830,13.8
1099,822,26.02
1076,4,16.54
1000,817,8.89
1107,830,12.95
1061,1,14.12
1002,830,16.86
999,8,4.24
998,832,20.79
1087,825,17.72
1110,832,18.85
1098,839,17.06
1101,807,17.81
1018,842,11.91
1061,847,20.18
1098,825,16.89
1034,8,3.47
1001,844,15.74
1071,1,15.73
1003,825,16.09
1070,4,16.94
1028,847,18.82
1074,847,18.18
1040,20,14.81
1021,822,19.55
1063,1,14.39
1094,847,16.7
1109,840,15.44
1061,822,16.93
1077,852,16.13
1062,830,15.92
1061,844,9.58
1059,846,5.14
1010,825,13.43
1089,830,10.94
1060,4,16.87
1099,807,15.77
1013,847,22.45
998,8,6.61
1028,8,6.17
1033,815,14.72
1071,839,17.76
1093,815,12.99
1029,822,20.15
1092,832,13.93
1020,1,14.37
1110,842,12.09
1057,815,15.64
1063,840,16.11
1102,4,16.01
1109,4,16.45
1037,841,28.9
1003,815,16.45
1061,841,25.88
1040,825,16.15
1027,20,6.04
1109,847,19.37
1017,848,17.21
1065,830,17.52
1072,1,14.71
1044,826,16.82
1074,815,14.41
1039,825,16.59
1017,9,26.13
1065,832,17.7
1042,20,5.63
1034,825,18.32
1047,8,3.18
1075,844,9.52
1095,846,6.74
1092,846,6.88
1093,849,2.45
1037,20,14.26
1081,830,11.65
1102,832,17.26
1055,1,13.28
1014,847,21.5
1019,815,14.23
1051,830,17.25
1016,832,21.57
1019,822,16.25
1106,825,17.07
1108,4,16.88
1041,839,18.59
1047,830,15.21
1093,817,6.09
1035,1,15.0
1084,825,15.84
1028,815,13.65
1009,20,5.84
1085,817,4.95
1062,852,15.67
1021,842,10.7
1028,817,5.42
1042,817,4.92
1046,8,4.27
1098,807,17.71
1047,8,4.44
1080,4,16.84
1077,849,2.08
1029,846,6.63
1064,822,17.69
1064,1,15.96
1064,20,6.85
1079,4,16.23
1061,840,13.49
1013,846,6.26
1096,815,16.02
1057,840,15.97
1108,825,16.36
1020,847,19.92
1058,8,3.83
1061,8,2.75
1095,830,12.59
1055,822,20.03
1042,20,5.63
1063,840,16.11
1093,852,16.58
1098,848,16.3
1001,154,12.2
1082,1,14.97
1055,846,5.9
1015,825,11.59
1047,825,16.86
1080,1,16.14
1079,1,16.47
1039,842,13.62
1086,840,15.55
1076,840,14.91
1057,840,15.97
1079,830,12.85
1033,840,12.68
1018,1,17.23
1036,815,17.09
1093,1,15.98
1044,825,16.63
1092,4,15.64
1069,830,15.21
1012,825,17.7
1092,815,16.48
1004,840,15.2
1013,8,4.68
1038,825,17.31
1021,807,14.78
1057,815,15.64
1072,849,3.81
1029,20,7.08
1011,20,6.05
1105,4,15.93
998,20,6.51
1011,830,14.77
1069,4,16.58
1004,839,16.99
1011,815,17.35
1041,8,2.73
1071,1,15.73
1104,4,14.7
1003,8,4.3
1005,839,18.8
1047,815,13.7
1037,20,7.08
1073,832,17.2
1013,1,15.03
1101,839,36.76
1034,830,15.68
1054,817,5.23
1055,830,15.84
1086,855,17.26
1074,825,12.52
1107,846,6.66
1019,8,6.75
1063,840,16.11
1069,830,15.21
1033,817,5.23
1080,849,2.26
1002,815,10.02
1079,1,16.47
1028,807,15.85
1092,846,6.88
1036,815,17.09
1074,815,14.41
1026,815,12.68
1023,807,14.53
1057,822,21.38
1018,826,17.0
1046,839,19.29
1066,830,19.39
1107,844,9.34
1026,830,18.16
1042,20,1.76
1041,844,8.55
1053,4,16.83
1054,20,3.32
1022,844,9.6
1028,817,5.42
1073,822,17.89
1080,830,12.11
1044,8,2.76
1031,8,3.74
1016,8,8.85
1110,822,21.22
1110,1,14.11
1066,20,15.71
1085,839,19.96
1066,815,13.83
1110,4,14.81
1041,20,1.54
1029,9,24.83
1044,154,13.72
1079,830,12.85
1062,830,15.92
1095,830,12.59
998,815,14.24
1086,830,12.21
1002,832,19.37
1087,825,17.72
1009,815,13.44
1058,1,15.29
1053,815,12.16
1099,830,11.67
1065,822,19.8
1105,4,17.7
1014,847,21.5
1041,825,14.68
1072,815,15.9
1101,815,16.8
1021,1,14.31
1104,844,9.07
1001,1,14.8
1064,830,15.39
1008,817,5.6
1072,849,3.81
1015,822,17.28
1046,8,2.32
1069,20,6.0
1095,830,12.59
1023,844,9.38
1018,832,20.14
1073,20,7.33
1075,1,19.48
1077,854,19.45
1074,4,16.55
1003,817,5.45
1073,20,7.33
1071,20,6.73
1101,4,15.02
1036,154,13.67
1033,822,20.35
1088,842,12.82
1008,825,13.94
1069,8,2.39
1027,20,6.04
1025,807,14.26
1089,842,9.78
1087,847,15.3
1080,832,16.39
1031,840,16.7
1057,817,5.63
1106,842,12.34
1087,840,13.86
999,154,13.38
1041,817,4.82
1079,1,16.47
1072,844,9.3
1082,4,11.38
1001,20,6.84
1107,4,16.42
1038,840,13.48
1092,822,19.54
1054,1,13.74
1042,830,15.7
1044,841,29.58
1061,830,17.5
1056,841,32.92
1009,20,5.84
1015,1,13.3
1033,815,14.72
1044,830,16.38
1047,830,15.21
1017,807,17.31
1028,8,2.74
1026,822,14.55
1056,4,16.42
1032,815,11.41
1011,817,5.19
1057,852,14.07
1037,847,23.27
1078,846,5.98
1085,825,16.54
1025,154,11.96
1038,847,21.77
1059,847,20.94
1023,8,8.21
1031,20,5.52
1062,844,14.49
1057,8,4.89
1034,846,6.04
1046,832,17.13
1019,9,26.84
1008,8,6.94
1007,838,6.3
1024,832,18.09
1006,4,15.77
1061,822,16.93
1035,844,13.27
1062,832,17.81
1088,846,5.66
1093,832,14.27
1107,830,12.95
1031,1,15.99
1046,8,4.01
1075,832,15.61
1109,855,12.5
1107,807,17.01
1057,817,5.63
1039,822,15.88
1009,8,3.48
997,4,16.21
1015,1,15.82
1098,815,16.21
1043,832,18.31
1064,815,13.92
1024,826,14.36
1040,830,16.47
1073,8,2.93
1104,832,18.2
1081,825,17.09
1051,832,17.43
1004,8,6.61
1001,825,14.72
1080,849,2.26
1071,1,15.73
1033,830,15.88
1015,822,17.28
1092,4,15.64
1102,842,9.61
1005,822,16.42
1083,822,20.79
1059,830,13.16
1040,839,16.38
1067,8,3.16
1043,839,19.05
1092,4,15.64
1086,822,21.4
1056,846,5.96
1079,20,6.88
1038,20,14.68
1012,846,6.37
1057,20,5.24
1089,817,5.44
1026,840,15.76
1007,154,13.08
1041,825,14.68
1041,825,14.68
1040,839,16.38
1029,825,12.76
1072,822,17.42
1056,20,4.1
1044,20,4.37
1039,8,5.33
1094,848,17.15
1040,822,14.42
1072,842,7.58
1088,815,17.14
1029,20,7.08
1022,154,12.44
1058,20,9.0
1091,849,2.77
1017,841,29.42
1073,839,17.26
1081,832,14.4
1106,825,17.07
1094,20,7.19
1102,1,23.55
1028,826,15.85
1039,815,15.19
1030,8,2.74
1088,840,13.07
1006,825,16.76
1098,4,14.99
1046,8,2.32
1056,4,15.9
1064,815,13.92
1031,20,5.52
1029,815,14.69
1066,822,18.91
1063,8,3.69
1096,817,5.7
1051,4,16.09
1051,8,2.74
998,828,6.89
1084,815,16.01
999,807,15.54
1061,8,2.75
1024,832,18.09
1016,830,16.81
1021,20,4.64
1036,815,17.09
1054,841,30.33
1088,839,19.68
1056,844,12.35
1006,807,15.48
1102,842,9.61
1013,20,5.48
1095,849,2.39
1030,817,5.8
1076,839,16.27
1016,822,16.44
1041,20,6.59
1058,815,16.5
1065,844,9.58
1015,20,10.09
1104,839,12.98
1055,844,8.91
1017,815,13.58
1092,4,14.89
1019,830,16.45
1033,815,14.72
1052,817,4.45
999,8,5.76
1045,849,2.12
1031,842,12.07
1015,826,14.24
1052,839,20.18
1021,825,16.5
1066,4,15.87
1067,815,15.46
1042,822,16.59
998,154,12.43
1054,4,17.09
1066,20,9.29
1000,830,16.26
1091,4,9.93
1066,815,13.83
1008,825,13.94
1085,20,7.03
1064,830,15.39
1004,822,16.43
1029,832,18.97
1094,830,13.11
1064,20,6.85
1069,4,16.58
1094,1,16.24
1091,1,14.41
1005,8,4.42
1064,20,6.85
1089,4,10.46
1054,1,13.74
1041,841,26.05
1078,846,5.98
1020,815,13.67
1091,817,5.02
1060,8,5.45
1089,815,10.95
1075,832,15.61
1061,840,13.49
1039,839,18.3
1047,839,18.57
1011,807,16.13
1015,20,4.37
1091,825,12.78
1095,840,13.26
1011,848,16.33
1056,8,2.29
1023,822,16.43
1085,825,16.54
1035,848,15.36
1027,822,18.71
1026,1,15.63
1021,807,16.73
1079,1,16.47
1013,8,3.68
1066,840,12.6
1020,840,13.88
1095,4,16.11
1072,8,10.27
1060,815,14.06
1008,4,19.63
1089,815,10.95
1069,1,15.79
1030,1,14.46
1017,830,14.72
1031,847,22.14
1077,1,21.05
1101,839,36.76
998,817,7.6
1058,20,16.05
1046,832,17.13
1010,817,5.71
1106,822,23.17
1025,1,14.36
1107,815,12.02
1088,830,13.16
1095,832,18.1
1044,1,15.2
1008,4,16.39
1047,8,3.18
1056,854,20.85
1039,822,15.88
1019,8,2.54
1059,20,5.93
1054,840,16.08
1054,832,18.29
1038,826,15.66
1021,840,14.93
1051,817,8.3
1055,20,6.81
1001,815,16.23
1059,20,5.93
1083,846,6.12
1099,1,16.25
1092,4,15.64
1042,849,2.21
1054,20,2.01
1011,846,5.27
1051,817,8.3
1086,815,14.07
1045,826,16.22
1082,846,6.11
1100,807,15.59
1085,815,16.53
1021,817,5.35
1039,825,16.59
1061,4,12.83
1042,154,13.58
1069,839,17.08
1046,817,4.76
1064,815,13.92
1064,842,4.75
1054,4,17.09
1077,817,5.03
1017,8,3.68
1109,830,12.73
1006,815,13.11
1036,1,13.12
1044,815,16.44
1031,841,28.67
1058,20,9.0
1043,20,9.26
1001,822,20.34
1001,817,5.0
1095,817,6.1
1009,828,6.26
1029,8,3.57
1089,847,16.19
1079,815,16.71
1077,4,16.49
1075,4,11.87
1098,815,16.21
1065,4,15.8
1046,841,25.78
1037,20,7.08
1056,822,20.1
1098,807,17.71
1089,1,17.16
1044,815,16.44
1099,822,26.02
1001,4,16.6
1089,832,17.12
1064,815,13.92
998,8,6.61
1010,825,13.43
1002,825,17.34
1013,9,46.32
1083,846,6.12
1057,852,14.07
1045,825,15.97
1001,20,6.84
1020,830,14.94
1039,1,13.38
1031,8,2.6
1040,8,2.2
1106,1,14.35
1019,807,16.6
1060,840,15.86
1026,830,18.16
1061,842,12.83
1058,1,15.29
1094,849,2.5
1037,842,11.58
1061,847,20.18
1012,844,8.65
1107,807,17.01
1040,815,16.99
1047,815,13.7
1095,4,14.57
1067,815,15.46
1032,841,29.9
1047,817,4.08
1032,830,14.99
1067,20,6.76
1029,20,7.08
1030,817,5.8
1053,847,22.84
1022,846,5.85
1044,815,16.44
1110,807,15.01
1109,852,16.3
1026,1,15.63
1072,839,15.83
1086,20,5.63
1078,1,15.43
1058,20,9.0
1043,826,15.65
1039,825,16.59
1036,848,13.35
1014,8,4.52
1074,4,15.19
1026,8,3.18
1029,847,18.68
1007,825,16.24
1026,9,40.71
1052,822,20.47
1089,817,5.44
1065,830,17.52
1031,8,2.6
1061,20,6.79
1081,817,5.23
1071,822,17.38
1086,825,17.7
1042,842,8.21
1075,832,15.61
997,807,17.25
1045,842,10.82
1011,832,18.15
1034,8,2.3
1019,815,14.23
1045,8,8.62
1032,832,17.61
1024,840,12.92
1054,822,20.31
1063,4,13.36
1062,844,14.49
1044,825,16.63
1056,832,16.72
1025,817,5.24
1073,8,2.93
1046,848,14.96
1007,840,15.41
1016,20,5.54
999,825,11.94
1104,846,5.63
1083,844,9.45
1011,20,5.58
1000,817,4.37
1095,815,12.42
1099,815,15.52
1107,840,13.15
1043,830,16.66
1060,830,13.85
1046,20,9.34
1099,839,16.74
1106,839,17.41
1069,8,2.39
1095,4,16.29
1110,807,15.01
1096,4,15.56
1009,154,12.71
1011,20,6.05
1051,8,5.95
1109,842,12.98
1040,841,26.0
998,1,15.17
1036,154,13.67
1081,832,14.4
1029,832,18.97
1025,822,16.81
1081,847,16.05
999,8,4.71
1022,846,5.85
1088,4,17.15
1085,839,19.96
1058,8,2.29
1044,815,16.44
1062,815,14.13
1056,847,22.46
1038,825,17.31
1108,1,15.72
1089,847,16.19
1003,845,20.29
1005,4,16.85
1078,832,15.29
1070,841,25.71
1023,841,27.61
998,828,6.89
1081,1,14.13
1065,854,16.73
1099,840,11.98
1051,815,12.67
1076,844,9.11
1042,154,13.58
1051,20,2.33
1001,830,15.76
1105,4,19.41
1110,825,16.09
1018,832,20.14
1089,842,9.78
1012,1,13.73
1000,8,6.62
1063,815,12.59
1022,847,20.15
1087,4,14.86
1001,830,15.76
1089,822,20.21
1063,8,3.69
1029,20,7.08
1065,1,16.05
1076,4,19.48
1100,832,18.67
1038,840,13.48
1008,825,13.94
1109,1,15.36
1034,832,16.53
1034,844,9.03
1053,4,15.25
1028,832,19.36
1074,842,11.95
1008,817,6.13
1054,854,21.49
1096,844,9.54
1051,839,18.09
1066,815,13.83
1036,839,19.9
1011,20,6.05
1034,840,12.73
1010,815,13.32
1070,8,2.92
1031,839,20.42
1095,815,12.42
1065,20,4.23
1010,9,33.26
1091,1,14.41
1109,842,12.98
1010,807,17.69
1034,847,21.73
1089,822,20.21
1102,846,6.18
1052,830,16.36
1072,4,16.44
997,844,16.0
1083,1,15.21
1059,4,17.13
1055,8,2.9
1092,822,19.54
1073,817,7.79
1038,842,9.41
1025,832,17.87
1042,815,15.83
1088,20,7.02
1057,8,4.83
1023,815,10.2
1037,822,15.33
1099,1,14.75
1042,840,16.27
1106,832,20.67
1056,842,9.87
1010,815,17.55
1052,4,16.27
1091,825,12.78
1027,1,14.81
1107,844,9.34
1078,822,19.1
998,20,6.51
999,832,17.04
1008,20,7.39
1105,822,22.42
1036,839,19.9
1088,4,17.15
1084,4,16.32
1016,817,5.62
1038,825,17.31
1054,20,6.72
1006,1,15.3
1080,815,16.61
999,20,6.75
1064,842,4.75
1089,1,17.16
1096,4,15.56
1109,822,21.38
1058,846,7.67
1003,4,17.96
999,828,5.96
1075,832,15.61
1045,8,2.93
1018,1,15.97
1020,825,14.26
1073,840,15.82
1018,822,16.89
1022,815,14.53
1047,8,3.63
1029,825,12.76
1063,1,14.39
1032,825,17.78
1084,4,16.32
1064,849,3.5
1000,154,12.53
1058,20,3.84
1053,4,17.14
1058,844,13.79
1059,815,16.6
1063,4,12.2
1092,20,6.01
997,828,6.92
1032,817,5.12
1009,20,6.2
1088,20,7.02
1003,815,16.05
1061,839,16.04
1072,4,16.44
1078,839,21.75
1054,20,6.72
1008,840,16.13
1045,20,6.76
1067,815,15.46
1070,830,15.49
1064,20,6.85
1017,826,17.89
1092,832,13.93
1077,842,12.34
1095,815,12.42
1087,1,14.94
1055,4,16.64
1026,1,15.63
1007,4,17.43
1100,832,18.67
1051,847,18.46
1016,8,2.86
1099,4,15.69
1009,815,13.44
1064,20,6.85
1046,815,16.72
1034,8,4.56
1015,822,17.28
1030,817,5.8
1063,844,13.54
1070,20,5.05
1034,154,13.37
1040,20,6.91
1015,846,5.95
1069,832,17.7
1052,822,20.47
1036,817,5.01
1043,815,13.57
1003,822,16.63
1000,817,4.37
1022,20,6.54
1052,830,16.36
1001,832,19.25
1047,832,17.97
1073,830,14.99
1073,844,10.81
1095,815,12.42
1016,815,13.31
1005,830,15.51
1045,1,15.29
1065,20,9.14
1079,832,15.4
1035,826,17.41
1080,830,12.11
1064,1,15.96
1078,852,14.64
1030,154,13.0
1007,832,21.54
1076,852,16.78
1093,844,13.47
1056,839,21.8
1081,830,11.65
1096,4,16.96
1086,844,8.79
1109,822,21.38
1025,1,14.36
1058,815,16.5
1076,840,14.91
1091,840,13.23
1019,825,16.84
1062,832,17.81
1055,847,22.03
1081,4,16.96
1101,825,14.73
1072,846,6.81
1075,822,22.2
1106,815,13.71
1066,1,15.53
1076,830,12.03
1086,832,16.61
1059,822,15.42
1020,822,20.49
1045,815,16.08
1002,154,12.62
1007,817,6.16
1052,822,20.47
1031,817,5.34
1059,8,2.3
1043,826,15.65
1025,8,4.58
1035,154,13.45
1070,842,5.11
1020,817,5.2
1016,822,16.44
1065,842,7.57
1026,154,11.98
1070,847,18.42
1013,825,18.42
1075,840,16.85
1010,154,13.32
1001,817,5.0
1027,817,6.0
1031,817,5.34
1085,4,16.05
1000,8,5.99
1083,20,6.24
1042,830,15.7
1016,1,13.07
1017,846,6.07
1104,4,13.93
1069,1,15.79
1024,154,13.15
1078,848,16.53
1098,842,13.03
1037,840,15.45
1026,815,12.68
1005,832,17.81
1006,844,14.77
1000,839,20.61
1030,840,16.23
1046,826,12.95
1107,830,12.95
1009,822,17.12
1067,20,6.76
1011,830,14.77
1013,840,14.62
1081,844,13.58
1056,817,7.19
1084,848,16.49
1056,1,15.32
1030,20,6.39
1107,4,16.42
1035,825,17.38
1053,840,13.8
1067,20,6.76
1106,844,13.91
998,844,14.96
1036,20,4.57
1039,822,15.88
1024,847,19.9
1036,20,4.57
1094,830,13.11
1033,154,14.03
1058,849,2.08
1033,1,13.79
1078,830,11.67
1084,4,16.32
1024,847,19.9
1060,815,14.06
1024,817,5.46
1001,1,14.8
1064,20,6.85
997,832,18.55
1066,4,15.87
1012,8,2.47
1045,817,5.46
1066,1,14.78
1008,4,16.39
1002,4,16.31
1084,817,5.04
1037,839,16.08
1073,817,7.79
1078,848,16.53
1031,815,15.78
1056,1,15.32
1011,830,14.77
1007,4,15.74
1110,822,21.22
1045,841,25.21
1011,807,17.67
1035,822,18.44
1104,822,22.68
1040,844,14.19
1015,832,17.11
1032,20,7.12
1054,8,6.67
1056,839,21.8
1016,832,21.57
1009,20,5.81
1060,4,16.87
1095,817,6.1
1005,4,16.85
1085,825,16.54
1072,817,6.1
1089,1,17.16
1089,817,5.44
1017,847,19.97
1003,830,16.83
1009,815,13.44
1013,817,5.16
1081,840,15.81
1009,4,17.25
1102,839,15.4
1044,8,6.4
1054,832,18.29
1077,1,21.05
1091,822,20.62
997,840,15.73
1070,8,11.03
1055,839,15.64
1080,1,16.14
1096,815,16.02
1010,807,17.69
1011,1,14.76
1026,840,15.76
1087,822,20.99
1015,848,15.12
1020,20,4.88
1069,832,17.7
1008,839,20.24
1091,855,16.08
1028,20,7.17
1018,8,6.52
1059,840,15.81
1082,840,14.21
1023,815,10.2
1035,817,4.99
1006,830,18.05
1042,832,17.99
1034,846,6.04
1016,8,6.11
1031,826,17.46
1094,830,13.11
1076,840,14.91
1008,838,6.18
1020,815,13.67
1075,840,16.85
1007,832,21.54
1026,822,14.55
1021,846,5.77
1043,846,5.86
1059,4,15.93
1043,815,13.57
999,4,18.56
1092,822,19.54
1000,1,14.4
1038,154,13.98
1039,847,20.45
1047,8,3.18
1092,20,6.01
1009,839,17.37
1084,815,16.01
1032,825,17.78
1026,826,16.06
1009,825,16.6
1070,8,5.63
1007,20,5.71
998,1,15.17
1035,822,18.44
1030,826,16.0
1031,822,18.06
1071,817,5.94
1105,1,15.45
1069,4,16.58
1043,839,19.05
1076,4,16.54
1003,1,14.42
1002,815,10.02
1084,822,42.33
1056,844,12.35
1023,842,13.63
1056,846,5.96
1078,847,21.37
1065,817,6.72
1076,847,17.07
1043,817,4.94
1108,830,11.66
1037,154,13.52
1045,822,19.78
1085,847,17.02
1004,154,11.97
1053,839,14.89
1014,807,13.96
1084,815,16.01
1047,841,24.64
1037,20,7.08
998,20,6.51
1061,815,13.39
1031,817,5.34
999,825,11.94
1109,842,12.98
1055,839,15.64
1107,842,12.25
1098,4,17.11
1016,826,17.26
1009,815,13.44
1002,825,17.34
1021,842,10.7
1041,822,20.2
1007,832,21.54
1075,840,16.85
1007,830,15.58
1026,842,11.84
1036,8,3.57
1031,839,20.42
1052,4,19.36
1013,842,7.21
1076,830,12.03
1038,20,2.2
1063,830,14.88
1100,830,12.95
1104,839,12.98
1009,8,3.48
1081,817,5.23
1046,840,13.78
1076,4,16.54
1001,844,15.73
1036,815,17.09
1056,20,4.1
1045,815,16.08
1066,8,5.63
1084,842,13.16
1065,4,15.8
1033,815,14.72
1093,825,13.14
1098,822,24.44
1045,20,6.76
997,807,17.25
1031,822,18.06
1086,815,14.07
1047,848,12.78
1081,1,16.54
1101,832,17.76
1036,817,5.01
1001,828,6.17
1045,1,15.29
1003,822,16.63
1056,1,15.32
1032,847,22.28
1037,822,15.33
1014,1,13.16
1062,830,15.92
1079,825,16.93
1057,815,15.64
1045,817,5.46
1092,849,3.29
1093,815,12.99
1002,830,16.86
1099,1,16.25
1045,1,15.29
1003,844,15.53
1023,815,10.2
1061,830,17.5
1073,20,2.29
1058,20,9.0
1076,1,13.37
1004,832,17.33
1051,822,20.96
1099,832,16.11
1088,817,5.34
1033,20,4.6
1076,830,12.03
1069,1,15.79
1081,830,11.65
997,822,19.84
1067,1,16.53
1107,822,22.64
1040,839,16.38
1042,839,20.96
1074,825,12.52
1057,815,15.64
1072,4,16.44
1093,822,20.17
1072,830,16.52
1030,846,6.82
1085,839,19.96
1041,817,4.82
1055,4,16.64
1053,841,29.28
1026,840,15.76
1062,815,14.13
1028,832,19.36
1031,20,6.18
1010,20,12.62
1008,822,18.0
1099,830,11.67
1100,1,16.15
1071,1,15.73
1036,20,2.56
1031,815,15.78
1051,815,12.67
1031,826,17.46
1058,1,14.85
1006,1,15.3
1010,154,13.32
1108,822,21.62
1109,839,19.15
1004,8,6.61
1070,842,5.11
1072,830,16.52
1066,844,15.0
1067,815,15.46
1060,8,6.07
1037,8,4.47
1099,807,15.77
1031,825,17.72
1092,842,13.86
1032,154,14.16
1076,848,16.92
1038,832,15.9
1098,4,11.72
1004,20,11.98
1010,830,15.2
1066,1,15.15
1025,825,13.84
1024,826,14.36
1033,822,20.35
1073,822,17.89
1075,822,22.2
1032,839,18.48
1011,832,18.15
1101,4,15.82
1076,848,16.92
1042,832,17.99
1076,840,14.91
1087,825,17.72
1110,825,16.09
1034,20,5.9
1020,832,17.73
1058,847,21.21
1039,847,20.45
1043,830,16.66
1015,847,20.99
1031,825,17.72
1025,825,13.84
1088,830,13.16
1074,807,15.44
1022,830,15.92
1081,817,5.23
1062,846,6.07
1009,815,13.44
1053,817,4.9
1052,830,16.36
1044,832,17.38
1032,154,18.71
1022,20,6.54
1033,826,17.71
1032,815,11.41
1053,847,22.84
1018,1,17.24
1015,830,14.46
1016,8,8.12
1003,839,17.53
999,20,6.75
1044,817,4.98
1099,847,16.34
1110,817,5.25
997,822,19.84
1053,844,9.34
1052,8,2.22
1075,825,15.77
1089,842,9.78
1074,817,5.29
1085,854,18.24
1077,815,16.43
1098,815,16.21
1067,832,17.52
1035,840,13.28
1025,830,15.76
1102,856,15.66
1088,4,17.15
1070,841,25.71
1060,822,16.7
1030,817,5.8
1065,20,9.14
1009,825,16.6
1100,4,14.54
1098,815,16.21
997,1,18.6
1030,154,13.0
1057,839,18.39
1092,817,6.04
1021,815,13.39
1099,4,15.69
1044,154,13.72
1083,4,16.2
1084,846,5.35
1072,830,16.52
1086,839,17.03
1010,826,17.42
998,4,18.76
1018,830,13.8
1017,815,13.58
1030,842,12.48
1055,8,4.14
1084,817,5.04
1027,9,27.83
1079,839,19.18
1046,20,9.34
1085,848,16.17
1104,815,13.42
1011,822,20.77
1083,832,14.61
1095,825,16.33
1044,825,16.63
1030,825,16.23
1087,815,15.62
1015,9,26.8
1014,154,13.64
1070,832,17.51
1031,20,5.52
1107,1,16.55
1002,828,7.47
1028,20,7.17
1076,839,16.27
1083,839,18.78
1067,846,5.7
1054,4,17.09
1036,839,19.9
1017,815,13.58
1032,840,15.22
1014,1,13.16
1099,822,26.02
1033,20,4.6
1008,825,13.94
1088,20,7.02
1071,830,17.37
1027,154,12.93
1013,1,15.03
1099,846,6.34
1099,848,17.59
1040,839,16.38
1075,1,19.48
1065,1,16.05
1087,4,16.04
1008,822,18.0
1021,815,13.39
1013,842,7.21
1085,4,14.06
1004,822,16.43
1076,842,11.91
1094,832,18.77
1063,844,13.54
1085,817,4.95
1009,830,15.93
1029,1,15.74
1060,8,2.76
1070,842,5.11
1019,840,15.31
1005,8,7.33
1045,839,17.64
1047,839,18.57
1043,848,13.68
1072,817,6.1
1071,830,17.37
1064,4,16.01
1104,822,22.68
1030,826,16.0
1008,8,4.48
1043,817,4.94
1037,848,12.35
1022,154,12.44
1057,830,14.36
1016,1,13.07
1098,840,14.22
1018,9,25.69
1027,1,14.81
1027,815,13.95
1078,839,21.75
1072,822,17.42
1011,840,15.92
1081,849,2.26
1086,854,19.26
1042,8,2.18
1021,822,19.55
1005,4,17.2
1081,842,6.87
1088,817,5.34
999,20,4.26
1087,842,7.54
1022,1,14.84
1101,832,17.76
1083,817,5.72
1106,4,12.35
1057,840,15.97
1082,815,13.89
1078,815,17.19
1032,840,15.22
1006,4,16.35
1005,838,5.68
1070,4,16.94
1000,817,4.37
1077,817,5.03
1059,20,5.93
1069,20,6.0
1022,20,6.54
1100,815,15.9
1001,20,15.67
1009,832,17.77
1039,844,8.92
1075,4,11.87
1064,844,11.69
1006,1,15.31
1044,1,15.2
1099,4,15.69
1072,852,15.49
1052,4,16.33
1091,1,14.41
1031,8,2.6
1032,815,11.41
1072,822,17.42
1102,825,12.95
1041,8,3.48
1086,830,12.21
1016,830,16.81
1088,817,5.34
1102,839,15.4
1041,832,19.14
1046,8,2.32
1055,832,15.93
1104,4,16.27
1096,844,9.54
1054,20,6.72
1031,20,14.56
1030,154,13.0
1014,807,14.21
1004,825,12.25
1072,4,16.44
1045,839,17.64
1079,20,6.88
1004,843,18.07
1008,830,17.76
1027,8,3.02
1107,822,22.64
1094,842,13.25
1029,8,3.57
1019,817,3.59
1081,840,15.81
1008,822,18.0
998,839,19.19
1062,8,3.49
1105,815,12.64
1091,815,16.03
1029,822,20.15
1079,846,5.97
1004,20,6.23
1010,832,23.57
1039,817,4.45
1107,844,9.34
1094,20,7.19
1070,846,6.57
1016,840,15.36
1078,832,15.29
1028,8,2.74
1064,849,3.5
1041,830,17.1
1084,4,16.32
1105,1,15.45
1038,844,15.72
1007,20,6.79
1066,4,15.87
1072,20,7.39
1086,822,21.4
1099,825,16.86
1015,832,17.11
1005,4,17.2
1067,830,16.84
1041,822,20.2
1021,154,12.46
1039,8,4.03
1022,807,16.15
1027,832,18.45
1037,840,15.45
1093,20,6.98
1093,1,15.98
1017,840,15.04
1070,822,20.87
1063,4,11.64
1046,847,18.23
1099,807,15.77
1033,154,14.03
1015,1,15.55
1055,815,12.06
1017,817,5.01
1084,4,16.32
1009,4,16.64
1005,840,14.91
1039,817,4.45
1059,4,15.17
998,20,6.51
1074,822,21.22
1029,840,15.78
1020,822,20.49
1057,1,15.33
1008,832,18.28
1067,817,5.44
1057,841,28.2
1089,822,20.21
1013,842,7.21
998,832,20.79
1031,822,18.06
997,1,15.26
1040,8,6.53
1059,854,20.45
1000,154,12.53
1044,815,16.44
1001,4,18.19
1084,832,18.4
1062,832,17.81
1043,817,4.94
1013,832,15.93
1010,1,15.81
1051,4,16.09
1067,4,12.96
1102,4,16.01
999,822,16.63
1100,1,16.29
1023,8,4.07
1046,8,2.32
1069,840,15.5
1057,20,14.29
1008,825,13.94
1013,817,5.16
1016,815,13.31
1017,807,17.31
1036,154,13.67
1059,1,14.72
1012,20,5.01
1107,830,12.95
1041,807,16.61
1018,20,4.87
997,822,19.84
1061,817,5.04
1037,20,4.76
1075,815,15.6
1087,822,20.99
1094,4,16.0
1087,844,14.84
1086,848,17.27
1073,822,17.89
1004,817,6.68
1010,826,17.42
